Date,People_Tested,People_Hospitalized,Mortality_Rate,Hospitalization_Rate,Deaths
527,49933.0,635.0,2.547957241177332,9.298579587055208,174
527,86447.0,1696.0,4.720496894409939,26.33540372670808,304
527,212157.0,6250.044184664157,7.215838558742082,12.197143557011517,2267
527,23500.0,198.0,4.545454545454546,14.0625,64
527,156028.0,5932.0,5.1182850256865615,18.81144161857043,1614
527,376537.0,7551.0,6.30676413483966,9.839333880614518,4840
527,273486.0,6250.044184664157,9.676385773790454,12.197143557011517,4530
527,106263.0,1612.0,5.171455050973123,14.939759036144581,558
527,81479.0,1512.0,4.489230113030497,16.122840690978887,421
527,108898.0,6250.044184664157,4.984360811219856,12.197143557011517,494
527,21329.0,62.0,3.4934497816593884,13.537117903930133,16
527,42976.0,6250.044184664157,1.1120721611268998,12.197143557011517,90
527,56111.0,6250.044184664157,5.072111489223789,12.197143557011517,313
527,32298.0,309.0,4.350714048488873,10.262371305214216,131
527,305206.0,6250.044184664157,6.634788241373537,12.197143557011517,9116
527,93262.0,789.0,3.997488488907493,16.513185433235662,191
527,1153768.0,72255.0,7.988664813491753,21.690251619526787,26612
527,186362.0,6250.044184664157,3.8057742782152233,12.197143557011517,551
527,43933.0,110.0,2.390710382513661,7.513661202185793,35
527,196670.0,4300.0,5.616744735620543,18.14575684685825,1331
527,95869.0,822.0,6.013363028953228,18.30734966592428,270
527,74620.0,662.0,4.018987341772152,20.94936708860759,127
527,277107.0,6250.044184664157,6.453210382513661,12.197143557011517,3779
527,87815.0,1218.0,3.803803803803804,11.083811083811083,418
527,80963.0,1252.0,4.38188819545877,16.624618244589033,330
527,22952.0,253.0,1.0020630710285885,7.456528146183317,34
527,252748.0,1319.0,1.6386782231852657,8.931473456121344,242
527,489294.0,6250.044184664157,2.7764754909621296,12.197143557011517,1066
527,143294.0,498.0,1.081435359659184,8.159921350155662,66
527,19527.0,6250.044184664157,5.754614549402822,12.197143557011517,53
527,137149.0,4717.0,3.5652698741162268,20.33540265563029,827
527,235835.0,3450.0,5.52356962936308,20.690896005757466,921
527,60997.0,6250.044184664157,3.930461073318216,12.197143557011517,52
527,111874.0,1806.0,4.004427004728846,18.170842137035926,398
527,12047.0,64.0,1.0719754977029097,9.800918836140886,7
530,127421.0,1240.0,3.9741126504196576,12.539184952978056,393
530,27364.0,6250.044184664157,2.638522427440633,12.197143557011517,10
530,137739.0,1528.0,4.820577390053061,13.7422430074647,536
530,65528.0,471.0,2.268195413758724,11.73978065802592,91
530,955664.0,6250.044184664157,4.017751479289942,12.197143557011517,2716
530,100610.0,3623.0,4.92818352535147,18.388062731563718,971
530,130192.0,9389.0,8.842462895630922,27.98176074387555,2967
530,31039.0,6250.044184664157,3.5207901863947746,12.197143557011517,221
530,538948.0,7404.0,4.239333924524583,18.238250073898907,1721
530,243547.0,5997.0,4.187016081000595,17.858844550327575,1406
530,37270.0,81.0,2.6898734177215187,12.816455696202533,17
530,32142.0,207.0,3.0044843049327348,9.282511210762332,67
530,429984.0,6250.044184664157,4.381214545735197,12.197143557011517,3406
530,140029.0,4389.0,6.250518113238829,18.191992041780647,1508
530,74174.0,6250.044184664157,2.2159043398277447,12.197143557011517,265
530,52505.0,657.0,2.5032369443245566,9.451877427708244,174
530,86923.0,1757.0,4.720496894409939,27.282608695652176,304
530,215872.0,6250.044184664157,7.234177215189874,12.197143557011517,2286
530,23528.0,199.0,4.456824512534818,13.857938718662956,64
530,159931.0,5955.0,5.044956577776414,18.27415840672661,1644
530,388389.0,7617.0,6.400318794750169,9.791369403416759,4979
530,285678.0,6250.044184664157,9.654105379170023,12.197143557011517,4555
530,111088.0,1657.0,5.128205128205129,14.701446189335465,578
530,81602.0,1531.0,4.52583938532786,16.11409325334175,430
530,115546.0,6250.044184664157,4.996027016289234,12.197143557011517,503
530,21704.0,62.0,3.4934497816593884,13.537117903930133,16
530,45569.0,6250.044184664157,1.1014563700893405,12.197143557011517,90
530,58809.0,6250.044184664157,5.065359477124184,12.197143557011517,310
530,33453.0,313.0,4.330836860957343,10.192119830674047,133
530,312447.0,6250.044184664157,6.670798679677702,12.197143557011517,9256
530,97053.0,789.0,4.112687641373638,16.224552745219,200
530,1182998.0,72715.0,7.9431714843691745,21.680406684655406,26641
530,192135.0,6250.044184664157,3.7756058374615074,12.197143557011517,564
530,44869.0,110.0,2.347417840375587,7.377598926894701,35
530,204862.0,4351.0,5.568705618537437,18.06818653710394,1341
530,95968.0,826.0,5.927217258662018,17.99956417520157,272
530,75507.0,670.0,3.934324659231722,20.755885997521684,127
530,284383.0,6250.044184664157,6.349788952101302,12.197143557011517,3806
530,91213.0,1251.0,3.7431257761220498,11.096327833954227,422
530,84457.0,1252.0,4.325101267476806,16.359597543447013,331
530,23894.0,261.0,0.9667330110889965,7.421097526300825,34
530,261869.0,1325.0,1.6216216216216215,8.842175508842177,243
530,501776.0,6250.044184664157,2.786693158082429,12.197143557011517,1094
530,146510.0,512.0,1.07182850743881,8.19068948968165,67
530,20048.0,6250.044184664157,5.717367853290184,12.197143557011517,53
530,143055.0,4756.0,3.4840745816203644,19.75001038162867,839
530,242989.0,6250.044184664157,5.5118110236220454,12.197143557011517,931
530,62644.0,6250.044184664157,3.9705882352941178,12.197143557011517,54
530,115382.0,1820.0,3.9142773265485866,17.809961835796067,400
530,12064.0,65.0,1.0574018126888218,9.818731117824774,7
533,129444.0,1256.0,3.964974419519873,12.357339630066905,403
533,28680.0,6250.044184664157,2.638522427440633,12.197143557011517,10
533,150241.0,1537.0,4.761486427128173,13.502591583940964,542
533,69030.0,480.0,2.325006183527084,11.872372000989365,94
533,991897.0,6250.044184664157,4.008423603398288,12.197143557011517,2779
533,108790.0,3689.0,4.9650384828210665,18.557271492529804,987
533,132508.0,9389.0,8.908633200059233,27.80690063675404,3008
533,31928.0,6250.044184664157,3.4272658035034267,12.197143557011517,225
533,561057.0,7458.0,4.233565955785466,18.198233370748135,1735
533,251288.0,6015.0,4.2468090112346335,17.690135874360333,1444
533,37683.0,81.0,2.6813880126182967,12.77602523659306,17
533,32142.0,207.0,3.0973451327433628,9.15929203539823,70
533,442425.0,6250.044184664157,4.378093080359968,12.197143557011517,3459
533,146688.0,4389.0,6.253299224428472,17.82190278962115,1540
533,77792.0,6250.044184664157,2.1902529701769984,12.197143557011517,271
533,54109.0,660.0,2.514317642128789,9.219164687805561,180
533,86923.0,1757.0,4.657780440317508,26.31421296989666,311
533,220830.0,6250.044184664157,7.254439729687254,12.197143557011517,2308
533,23554.0,200.0,4.4459644322845415,13.679890560875512,65
533,164780.0,6183.0,5.042998831390643,18.52695292601804,1683
533,394728.0,7732.0,6.510157783385588,9.854451836557825,5108
533,298948.0,6250.044184664157,9.639973082099596,12.197143557011517,4584
533,115781.0,1716.0,5.008899059242308,14.543605390287313,591
533,95885.0,1546.0,4.496588794707463,15.980979946247675,435
533,115620.0,6250.044184664157,5.060549374815398,12.197143557011517,514
533,22572.0,62.0,3.4858387799564268,13.507625272331154,16
533,46239.0,6250.044184664157,1.1656952539550374,12.197143557011517,98
533,60084.0,6250.044184664157,5.071521456436932,12.197143557011517,312
533,34883.0,318.0,4.208860759493672,10.063291139240508,133
533,425933.0,6250.044184664157,6.661626463917378,12.197143557011517,9340
533,102498.0,789.0,4.10337344643914,15.565200236733086,208
533,1204651.0,73143.0,8.007001824628029,21.70061265965495,26988
533,195865.0,6250.044184664157,3.7645672384444153,12.197143557011517,575
533,47014.0,115.0,2.3715415019762847,7.575757575757576,36
533,210530.0,4413.0,5.476853533518988,17.810872987044434,1357
533,95992.0,828.0,5.939735530023848,17.94927379145892,274
533,77606.0,673.0,3.956177723676202,20.48082775410834,130
533,288858.0,6250.044184664157,6.338179592781883,12.197143557011517,3832
533,93332.0,1280.0,3.755458515283842,11.179039301310043,430
533,84457.0,1252.0,4.440451745379876,16.06776180698152,346
533,24578.0,263.0,0.9407858328721638,7.277255118981737,34
533,273277.0,1344.0,1.6147709727225938,8.646423057128153,251
533,525697.0,6250.044184664157,2.754284305264456,12.197143557011517,1117
533,150585.0,517.0,1.0688462747563658,8.12637535366237,68
533,20871.0,6250.044184664157,5.72354211663067,12.197143557011517,53
533,150617.0,4777.0,3.3905065815716,19.054646988432392,850
533,248875.0,6250.044184664157,5.519215044971381,12.197143557011517,945
533,63469.0,6250.044184664157,3.9531478770131767,12.197143557011517,54
533,118451.0,1846.0,3.925897485121904,17.719331925513533,409
533,12065.0,66.0,1.0463378176382658,9.865470852017935,7
536,133218.0,1287.0,4.157110091743119,12.299311926605506,435
536,29961.0,6250.044184664157,2.610966057441253,12.197143557011517,10
536,122842.0,1564.0,4.788684389911384,13.326516700749831,562
536,70444.0,485.0,2.2814601344860708,11.647454370797307,95
536,1033370.0,6250.044184664157,4.0561864239623535,12.197143557011517,2879
536,108657.0,3663.0,5.0106662697822095,18.172347075457658,1010
536,138424.0,9389.0,8.857367547257741,27.346867445315,3041
536,33291.0,6250.044184664157,3.5157988429016465,12.197143557011517,237
536,579604.0,7654.0,4.243494024759679,18.257281206020558,1779
536,262179.0,6130.0,4.289313938838621,17.55239949604856,1498
536,37939.0,81.0,2.677165354330709,12.755905511811026,17
536,32705.0,210.0,3.009158307893589,9.158307893589184,69
536,471691.0,6250.044184664157,4.33745678804158,12.197143557011517,3601
536,150510.0,6250.044184664157,6.2800971066979745,12.197143557011517,1578
536,81288.0,6250.044184664157,2.2382280049566297,12.197143557011517,289
536,54109.0,660.0,2.541436464088398,9.116022099447514,184
536,104024.0,1767.0,4.684079964978841,25.784328031519042,321
536,228012.0,6250.044184664157,7.322932917316692,12.197143557011517,2347
536,23569.0,202.0,4.400812457684496,13.676371022342586,65
536,169503.0,6287.0,5.155456387070256,18.45806053844573,1756
536,401496.0,7842.0,6.480361014470831,9.885040084707306,5141
536,307890.0,6250.044184664157,9.733241706753297,12.197143557011517,4674
536,120834.0,1799.0,4.9143588922682895,14.398911477509206,614
536,97692.0,1582.0,4.612434396447315,15.966895438029876,457
536,121296.0,6250.044184664157,5.151426623819262,12.197143557011517,529
536,23035.0,63.0,3.470715835140998,13.66594360086768,16
536,47943.0,6250.044184664157,1.1720581340834506,12.197143557011517,100
536,64075.0,6250.044184664157,5.084745762711863,12.197143557011517,321
536,35561.0,318.0,4.384069157147268,9.817845013893177,142
536,433060.0,6250.044184664157,6.7635558520263706,12.197143557011517,9531
536,106721.0,886.0,4.2018419033000765,16.999232540291633,219
536,1225113.0,73143.0,8.060623070446253,21.608933926171023,27284
536,202244.0,6250.044184664157,3.840737421584944,12.197143557011517,600
536,47832.0,122.0,2.41884150222788,7.765754296626352,38
536,217731.0,4539.0,5.687128712871287,17.976237623762373,1436
536,96111.0,828.0,5.874894336432798,17.49788672865596,278
536,77606.0,673.0,3.8713519952352593,20.04169148302561,130
536,295980.0,6250.044184664157,6.3839504159191,12.197143557011517,3914
536,95239.0,1307.0,3.822972274840709,11.253659376614433,444
536,93140.0,1338.0,4.478365081367478,16.87902106723855,355
536,25197.0,271.0,1.0647010647010646,7.398307398307399,39
536,283824.0,1363.0,1.651045869281857,8.460058345229967,266
536,525697.0,6250.044184664157,2.765977988028576,12.197143557011517,1146
536,153485.0,535.0,1.1349502487562189,8.317786069651742,73
536,21262.0,6250.044184664157,5.717367853290184,12.197143557011517,53
536,155329.0,4929.0,3.4573643410852712,19.1046511627907,892
536,252108.0,6250.044184664157,5.551067512983266,12.197143557011517,962
536,65069.0,6250.044184664157,4.208998548621191,12.197143557011517,58
536,123359.0,1877.0,3.93930826500801,17.689190462727357,418
536,15059.0,67.0,1.037037037037037,9.925925925925926,7
539,136372.0,1317.0,4.205607476635514,12.30841121495327,450
539,30649.0,6250.044184664157,2.610966057441253,12.197143557011517,10
539,127750.0,1590.0,4.870661427635888,13.015717092337914,595
539,73215.0,497.0,2.289896128423041,11.732766761095373,97
539,1065592.0,6250.044184664157,4.061924778153246,12.197143557011517,2957
539,111250.0,3695.0,5.186813186813186,18.046398046398046,1062
539,142943.0,9389.0,8.965715105436809,26.93731171998279,3125
539,34753.0,6250.044184664157,3.552934407364788,12.197143557011517,247
539,594763.0,7835.0,4.308759020800904,18.477901985755388,1827
539,273904.0,6259.0,4.282044768114715,17.667315889011203,1517
539,38365.0,81.0,2.664576802507837,12.695924764890282,17
539,33128.0,214.0,3.009158307893589,9.332751853467073,69
539,489359.0,6250.044184664157,4.477294731622076,12.197143557011517,3792
539,154083.0,4389.0,6.355749224669258,17.230008244023082,1619
539,85719.0,6250.044184664157,2.3026563323049136,12.197143557011517,306
539,57628.0,704.0,2.5006650704974733,9.364192604416068,188
539,110634.0,1825.0,4.684079964978841,26.630672698088432,321
539,237904.0,6250.044184664157,7.2898169126201715,12.197143557011517,2381
539,23607.0,204.0,4.356435643564357,13.465346534653465,66
539,173574.0,6404.0,5.196483971044468,18.395955417672067,1809
539,410032.0,8032.0,6.602730536541735,9.978011602916881,5315
539,308260.0,6250.044184664157,9.741480853877787,12.197143557011517,4714
539,122035.0,1851.0,4.939227374777425,14.329952775412247,638
539,100048.0,1616.0,4.608523290386521,16.015857284440038,465
539,124142.0,6250.044184664157,5.2960399846213,12.197143557011517,551
539,23852.0,63.0,3.463203463203463,13.636363636363635,16
539,49725.0,6250.044184664157,1.1557450628366248,12.197143557011517,103
539,66672.0,6250.044184664157,5.111179740580607,12.197143557011517,331
539,37216.0,319.0,4.546832373446499,9.669596847529554,150
539,441450.0,6250.044184664157,6.862107940096072,12.197143557011517,9714
539,110289.0,886.0,4.306487695749442,16.517524235645038,231
539,1258907.0,73963.0,8.065789744056406,21.71161359826925,27477
539,210457.0,6250.044184664157,3.8221624266144816,12.197143557011517,625
539,48945.0,127.0,2.428658166363084,7.710989678202792,40
539,225854.0,4618.0,5.7657167295206255,17.954200847556468,1483
539,109127.0,848.0,5.722519555372582,17.45574310415809,278
539,83987.0,678.0,3.922716627634661,19.847775175644028,134
539,302869.0,6250.044184664157,6.592486433390768,12.197143557011517,4094
539,97922.0,1328.0,3.903675538656527,11.22095479509928,462
539,93140.0,1338.0,4.5080946450809485,16.662515566625153,362
539,25844.0,281.0,1.045016077170418,7.529474812433013,39
539,292917.0,1388.0,1.6676847892486255,8.478924862553452,273
539,587431.0,6250.044184664157,2.724314272431428,12.197143557011517,1172
539,156786.0,553.0,1.1329305135951662,8.353474320241691,75
539,21676.0,6250.044184664157,5.705059203444562,12.197143557011517,53
539,161392.0,5080.0,3.469677708816272,18.99349435429597,928
539,256321.0,6250.044184664157,5.561900411146644,12.197143557011517,974
539,66680.0,6250.044184664157,4.148783977110157,12.197143557011517,58
539,128013.0,1908.0,3.8616767565584302,17.501375894331314,421
539,15059.0,67.0,1.0174418604651163,9.738372093023257,7
542,141985.0,1350.0,4.260877398432574,12.161066570579223,473
542,31762.0,6250.044184664157,2.610966057441253,12.197143557011517,10
542,134338.0,1636.0,4.92346536215875,12.90831623796749,624
542,75818.0,509.0,2.244617498854787,11.658268437929456,98
542,1104651.0,6250.044184664157,4.076344646124668,12.197143557011517,3052
542,114519.0,3735.0,5.2116325942988775,17.923985027353872,1086
542,149562.0,10946.0,9.076810286487706,30.865102639296182,3219
542,36857.0,6250.044184664157,3.599612349439292,12.197143557011517,260
542,608837.0,7993.0,4.339273316361953,18.49803286276325,1875
542,285881.0,6345.0,4.294410317702977,17.636267615420962,1545
542,38881.0,81.0,2.668759811616954,12.71585557299843,17
542,33754.0,212.0,3.0625265844321565,9.017439387494683,72
542,512037.0,6250.044184664157,4.466834210855499,12.197143557011517,3928
542,160239.0,4389.0,6.317890454074387,16.846428434345373,1646
542,89294.0,6250.044184664157,2.3254113345521024,12.197143557011517,318
542,57628.0,704.0,2.4529526281635303,9.136924075275797,189
542,117395.0,1835.0,4.539792387543253,25.397923875432525,328
542,247588.0,6250.044184664157,7.217295231269968,12.197143557011517,2417
542,23657.0,207.0,4.4089456869009584,13.226837060702875,69
542,178454.0,6553.0,5.197337269866028,18.25195666100326,1866
542,410032.0,8032.0,6.670560463361808,9.773429704801536,5482
542,335883.0,6250.044184664157,9.654713404057924,12.197143557011517,4787
542,128752.0,1915.0,5.001860811313732,14.253814663193152,672
542,105326.0,1667.0,4.5788419345607165,15.901936468568158,480
542,127110.0,6250.044184664157,5.342646781196904,12.197143557011517,566
542,24549.0,63.0,3.463203463203463,13.636363636363635,16
542,53341.0,6250.044184664157,1.1123110151187905,12.197143557011517,103
542,69484.0,6250.044184664157,5.119926199261992,12.197143557011517,333
542,39175.0,326.0,4.46481371969249,9.639266706091073,151
542,451696.0,6250.044184664157,6.969671487834959,12.197143557011517,9946
542,115011.0,886.0,4.397601308377249,16.10030892240596,242
542,1298757.0,74433.0,8.057402543645114,21.697356952756294,27641
542,219268.0,6250.044184664157,3.7776991984912778,12.197143557011517,641
542,50246.0,129.0,2.336448598130841,7.535046728971963,40
542,233352.0,4718.0,5.820085745722199,17.900368023674925,1534
542,112183.0,858.0,5.722345355631673,17.287930687084426,284
542,84050.0,685.0,3.9379131934463927,19.689565967231964,137
542,311195.0,6250.044184664157,6.795024166072419,12.197143557011517,4288
542,101601.0,1351.0,3.894806924101198,11.243342210386153,468
542,102535.0,1338.0,4.530467700573942,16.338991329832698,371
542,26473.0,290.0,1.1339662447257384,7.647679324894514,43
542,302317.0,1435.0,1.7186657883705612,8.593328941852805,287
542,623284.0,6250.044184664157,2.776528776978417,12.197143557011517,1235
542,160119.0,558.0,1.1112757445547488,8.267891539487332,75
542,22505.0,6250.044184664157,5.686695278969957,12.197143557011517,53
542,166830.0,5211.0,3.4372415776795022,18.73584295113796,956
542,261080.0,6250.044184664157,5.530861419006358,12.197143557011517,983
542,68713.0,6250.044184664157,4.204625087596356,12.197143557011517,60
542,133873.0,1939.0,3.8492239467849214,17.197339246119736,434
542,15430.0,67.0,0.9985734664764622,9.557774607703283,7
545,146063.0,1377.0,4.246900553943552,12.10762331838565,483
545,32418.0,6250.044184664157,2.5773195876288657,12.197143557011517,10
545,142001.0,1629.0,4.943427746981548,12.36995975396765,651
545,81529.0,520.0,2.1958323997311227,11.651355590410038,98
545,1133906.0,6250.044184664157,4.089030289596182,12.197143557011517,3136
545,118030.0,3789.0,5.416352675207233,17.84570459683497,1150
545,155908.0,10946.0,9.103505611750032,30.33393376749342,3285
545,38278.0,6250.044184664157,3.6755730367557296,12.197143557011517,271
545,608837.0,7993.0,4.343196338755721,18.109112329511984,1917
545,301874.0,6438.0,4.3185032089633415,17.50788643533123,1588
545,38776.0,81.0,2.664576802507837,12.695924764890282,17
545,34745.0,212.0,3.0625265844321565,9.017439387494683,72
545,538602.0,6250.044184664157,4.491584503535504,12.197143557011517,4059
545,165448.0,4389.0,6.343787515006003,16.465336134453782,1691
545,93566.0,6250.044184664157,2.391629297458894,12.197143557011517,336
545,61592.0,724.0,2.44737509510525,9.180826781638348,193
545,121278.0,1887.0,4.45996775926921,25.34927458355723,332
545,253189.0,6250.044184664157,7.234683925879954,12.197143557011517,2448
545,23695.0,211.0,4.304429195258891,13.162819713038054,69
545,182826.0,6679.0,5.166819877791597,18.058184177797003,1911
545,435679.0,8314.0,6.703348077822131,9.96631543616116,5592
545,357496.0,6250.044184664157,9.634777052257434,12.197143557011517,4825
545,134669.0,1985.0,4.859550561797753,13.939606741573035,692
545,106823.0,1712.0,4.564392185908712,15.850384223682992,493
545,134458.0,6250.044184664157,5.3966189856957065,12.197143557011517,581
545,25418.0,63.0,3.433476394849785,13.51931330472103,16
545,57215.0,6250.044184664157,1.1758584807492196,12.197143557011517,113
545,72146.0,6250.044184664157,5.094311599584138,12.197143557011517,343
545,42612.0,335.0,4.37300897770055,9.701708659136985,151
545,462972.0,6250.044184664157,7.0480053339259925,12.197143557011517,10148
545,119601.0,886.0,4.468385729424232,15.648180854821618,253
545,1338048.0,74751.0,8.061582415929998,21.61601790563108,27878
545,231547.0,6250.044184664157,3.812735795129759,12.197143557011517,667
545,51715.0,130.0,2.385008517887564,7.382169222032938,42
545,246182.0,4791.0,5.8655487126215045,17.774727313200266,1581
545,118192.0,863.0,5.602516217810104,16.964812266561825,285
545,89506.0,691.0,3.8689635696131033,19.514261508048573,137
545,319832.0,6250.044184664157,6.894723712111762,12.197143557011517,4422
545,104978.0,1372.0,3.9201243964317865,11.2284147638923,479
545,109616.0,1421.0,4.520042821458309,16.902581182348044,380
545,27414.0,296.0,1.1319783895034732,7.6151273475688175,44
545,309756.0,1454.0,1.7099056603773586,8.57311320754717,290
545,645992.0,6250.044184664157,2.7995888103934736,12.197143557011517,1280
545,163218.0,566.0,1.1138434832923478,8.187472877187908,77
545,23205.0,6250.044184664157,5.680600214362272,12.197143557011517,53
545,178014.0,5316.0,3.4109933035714284,18.540736607142858,978
545,267931.0,6250.044184664157,5.5205838114868255,12.197143557011517,991
545,70936.0,6250.044184664157,4.42294402211472,12.197143557011517,64
545,140342.0,1977.0,3.8083012409071455,16.919127086007702,445
545,16022.0,68.0,0.9776536312849162,9.497206703910617,7
548,153494.0,1387.0,4.154531437382217,11.881103306493065,485
548,33281.0,6250.044184664157,2.5773195876288657,12.197143557011517,10
548,146788.0,1683.0,4.968535050490268,12.315234889506804,679
548,81644.0,520.0,2.1406727828746184,11.358671909130626,98
548,1179126.0,6250.044184664157,4.074944426802159,12.197143557011517,3208
548,121840.0,3842.0,5.510100309712014,17.759903850598622,1192
548,164755.0,10946.0,9.097348990545733,29.823175217284692,3339
548,39758.0,6250.044184664157,3.7895852656684776,12.197143557011517,286
548,630047.0,8393.0,4.382852424627882,18.729776171029435,1964
548,321069.0,6735.0,4.294313662259486,18.09900032247662,1598
548,40883.0,81.0,2.660406885758998,12.676056338028172,17
548,35688.0,213.0,3.0177759404712683,8.805291442744936,73
548,561649.0,6250.044184664157,4.465859805098586,12.197143557011517,4129
548,171358.0,4389.0,6.381964809384162,16.088709677419356,1741
548,96300.0,6250.044184664157,2.414852037967616,12.197143557011517,346
548,61592.0,724.0,2.456228744174329,9.119536465549816,195
548,127734.0,1896.0,4.344432882414152,24.66181061394381,334
548,259742.0,6250.044184664157,7.266172289474455,12.197143557011517,2479
548,23740.0,214.0,4.247572815533982,12.985436893203886,70
548,190175.0,6755.0,5.1543404972608515,17.79129793510325,1957
548,448089.0,8456.0,6.7170593291182445,9.956083030153179,5705
548,357921.0,6250.044184664157,9.658079069215244,12.197143557011517,4881
548,143281.0,2039.0,4.7364553410381465,13.621484401095598,709
548,108476.0,1748.0,4.585093949474064,15.715184752315025,510
548,139340.0,6250.044184664157,5.420202573227483,12.197143557011517,594
548,26091.0,63.0,3.4188034188034178,13.461538461538465,16
548,59978.0,6250.044184664157,1.203522504892368,12.197143557011517,123
548,73664.0,6250.044184664157,5.093204168501394,12.197143557011517,347
548,42676.0,335.0,4.808773903262092,9.420697412823397,171
548,475224.0,6250.044184664157,7.072210849892135,12.197143557011517,10261
548,124458.0,886.0,4.429622028390628,15.153069950401914,259
548,1378717.0,75163.0,8.054687679478048,21.58417376921133,28049
548,238586.0,6250.044184664157,3.7286265857694434,12.197143557011517,676
548,53487.0,130.0,2.272727272727273,7.034632034632034,42
548,246702.0,4870.0,5.860085899395792,17.72584989444566,1610
548,123399.0,878.0,5.499331678441856,16.76532365858316,288
548,92199.0,699.0,3.7929125138427455,19.35215946843854,137
548,327836.0,6250.044184664157,6.87274679757613,12.197143557011517,4480
548,108480.0,1403.0,3.9327649991957534,11.283577288081071,489
548,109616.0,1421.0,4.387484124235077,16.406881422468537,380
548,28176.0,304.0,1.111391765597373,7.678706744127305,44
548,320201.0,1474.0,1.7088570932051208,8.538492730116435,295
548,678471.0,6250.044184664157,2.777543623029588,12.197143557011517,1318
548,166774.0,578.0,1.1035653650254669,8.177702320316921,78
548,22276.0,6250.044184664157,5.674518201284799,12.197143557011517,53
548,185568.0,5414.0,3.379038506889465,18.239396287437245,1003
548,273303.0,6250.044184664157,5.462598425196849,12.197143557011517,999
548,73393.0,6250.044184664157,4.35374149659864,12.197143557011517,64
548,146393.0,2018.0,3.7170755723311726,16.558628046278823,453
548,16394.0,69.0,0.9446693657219972,9.31174089068826,7
551,156350.0,1392.0,4.145782006626456,11.825673264803331,488
551,34651.0,6250.044184664157,2.5773195876288657,12.197143557011517,10
551,151761.0,1699.0,4.876299749013984,12.183578343492293,680
551,85185.0,520.0,2.059256146249212,10.926665265812144,98
551,1235243.0,6250.044184664157,4.041613651672779,12.197143557011517,3240
551,125548.0,3866.0,5.538335308596955,17.622390372868995,1215
551,170607.0,10946.0,9.107672572757156,29.25251877388493,3408
551,40865.0,6250.044184664157,3.7809647979139513,12.197143557011517,290
551,651792.0,8478.0,4.327893305255769,18.596999210318504,1973
551,351175.0,6790.0,4.284307725059208,18.068602144814925,1610
551,41674.0,82.0,2.65625,12.8125,17
551,36672.0,213.0,3.0177759404712683,8.805291442744936,73
551,581944.0,6250.044184664157,4.434606278731514,12.197143557011517,4177
551,177243.0,4389.0,6.303549571603428,15.800273597811218,1751
551,100241.0,6250.044184664157,2.3957409050576755,12.197143557011517,351
551,61592.0,724.0,2.451904941531497,9.103482962404124,195
551,129685.0,1896.0,4.344432882414152,24.66181061394381,334
551,265170.0,6250.044184664157,7.234549256505576,12.197143557011517,2491
551,23779.0,216.0,4.149377593360996,12.803793716656788,70
551,194926.0,6993.0,5.133491392639934,18.021338006391094,1992
551,460826.0,8539.0,6.739913963492618,9.927915358679224,5797
551,396958.0,6250.044184664157,9.563568104493374,12.197143557011517,4891
551,150585.0,2090.0,4.665560377840183,13.33929027316824,731
551,113126.0,1773.0,4.6122521246458925,15.695821529745045,521
551,157044.0,6250.044184664157,5.401512423478575,12.197143557011517,600
551,26885.0,63.0,3.4188034188034178,13.461538461538465,16
551,65640.0,6250.044184664157,1.2086076446890046,12.197143557011517,123
551,80637.0,6250.044184664157,5.03669592747158,12.197143557011517,350
551,44752.0,347.0,4.783092324805339,9.6496106785317,172
551,487565.0,6250.044184664157,7.0735270026756965,12.197143557011517,10363
551,128584.0,886.0,4.462782081508926,14.920848770629842,265
551,1413396.0,75525.0,8.063498047817754,21.571113986307587,28232
551,248944.0,6250.044184664157,3.67375354790339,12.197143557011517,686
551,55221.0,130.0,2.263157894736842,6.842105263157895,43
551,264462.0,4921.0,5.819575260537907,17.623464527450487,1625
551,123472.0,880.0,5.423728813559324,16.572504708097927,288
551,94356.0,703.0,3.781396632624897,19.4038089980679,137
551,332904.0,6250.044184664157,6.841704718417048,12.197143557011517,4495
551,112550.0,1418.0,3.9371942559570776,11.188259428751776,499
551,120331.0,1421.0,4.367059891107078,16.118421052631582,385
551,28559.0,312.0,1.1035866566340606,7.8254326561324286,44
551,325280.0,1482.0,1.7166887493519212,8.537358142750158,298
551,693276.0,6250.044184664157,2.775022729151169,12.197143557011517,1343
551,170752.0,586.0,1.1052777010223818,8.096159159988947,80
551,22282.0,6250.044184664157,5.74468085106383,12.197143557011517,54
551,190361.0,5517.0,3.323680400157957,18.155192839278666,1010
551,280993.0,6250.044184664157,5.430477947159985,12.197143557011517,1001
551,75490.0,6250.044184664157,4.490616621983913,12.197143557011517,67
551,152217.0,2038.0,3.61157617794786,16.24810651359324,453
551,17085.0,70.0,1.0610079575596818,9.283819628647217,8
554,157123.0,1416.0,4.046003640575873,11.716035081912956,489
554,35611.0,6250.044184664157,2.5773195876288657,12.197143557011517,10
554,156473.0,1717.0,4.8353040540540535,12.084740990990989,687
554,85239.0,530.0,2.077706212341575,11.011842925410347,100
554,1292672.0,6250.044184664157,4.02543673349129,12.197143557011517,3279
554,128495.0,3872.0,5.5130168453292505,17.43987028195658,1224
554,177679.0,10946.0,9.051317032217442,28.71759890859482,3450
554,42458.0,6250.044184664157,3.7743042317956537,12.197143557011517,297
554,676412.0,8553.0,4.299987080659748,18.41651952973601,1997
