Province_State,Date,People_Tested,People_Hospitalized,Mortality_Rate,Hospitalization_Rate,Deaths
Ohio,521,176059.0,4140.0,5.743075324205865,18.706791378609196,1271
Oklahoma,521,86887.0,805.0,6.0046189376443415,18.59122401847575,260
Oregon,521,70458.0,645.0,4.048176647708264,21.579123452659754,121
Pennsylvania,521,262788.0,6250.044184664157,6.413968117806848,12.197143557011517,3589
Rhode Island,521,82318.0,1153.0,3.684710351377018,10.949667616334283,388
South Carolina,521,77482.0,1152.0,4.424530943713245,16.12993559227107,316
South Dakota,521,20114.0,236.0,1.0667584308327598,8.121128699242945,31
Tennessee,521,236328.0,1266.0,1.688422247446084,8.981271282633369,238
Texas,521,455162.0,6250.044184664157,2.7333777333777336,12.197143557011517,985
Utah,521,134543.0,476.0,1.0656883298392732,8.315863032844165,61
Vermont,521,18451.0,6250.044184664157,5.786026200873362,12.197143557011517,53
Virginia,521,123152.0,4438.0,3.5651367640241074,20.57487250811312,769
Washington,521,224813.0,6250.044184664157,5.4894954100178674,12.197143557011517,891
West Virginia,521,57521.0,6250.044184664157,3.9627039627039617,12.197143557011517,51
Wisconsin,521,102250.0,1732.0,4.05860010851872,18.79544221378188,374
Wyoming,521,12034.0,59.0,1.1023622047244095,9.291338582677165,7
Alabama,524,120114.0,1207.0,4.080980287693127,12.86094832179009,383
Alaska,524,25473.0,6250.044184664157,2.6525198938992043,12.197143557011517,10
Arizona,524,119907.0,1482.0,4.911647349420481,14.07942238267148,517
Arkansas,524,63994.0,466.0,2.348545503069122,12.436615959434215,88
California,524,875272.0,6250.044184664157,4.096959814358958,12.197143557011517,2613
Colorado,524,94536.0,3557.0,5.099059860838159,18.89307908854305,960
Connecticut,524,120541.0,9389.0,8.867359846965536,28.968560056770848,2874
Delaware,524,28264.0,6250.044184664157,3.4855179185076093,12.197143557011517,213
Florida,524,513341.0,7157.0,4.257761677593817,18.25811882956198,1669
Georgia,524,227567.0,5935.0,4.350393089089836,18.44255927410584,1400
Hawaii,524,36618.0,74.0,2.7027027027027017,11.764705882352946,17
Idaho,524,31270.0,206.0,3.076216712580349,9.458218549127643,67
Illinois,524,399714.0,6250.044184664157,4.393980477223427,12.197143557011517,3241
Indiana,524,130128.0,4389.0,6.251620150349952,18.962239695843774,1447
Iowa,524,70261.0,6250.044184664157,2.1209740769835035,12.197143557011517,243
Kansas,524,47708.0,608.0,2.519874006299685,9.11954402279886,168
Kentucky,524,81401.0,1684.0,4.739185750636132,26.78117048346056,298
Louisiana,524,202416.0,6250.044184664157,7.21763085399449,12.197143557011517,2227
Maine,524,23466.0,194.0,4.585152838427947,14.119359534206696,63
Maryland,524,152187.0,5811.0,5.11727078891258,19.06183368869936,1560
Massachusetts,524,366023.0,7434.0,6.241620538143972,9.868185257456895,4702
Michigan,524,260253.0,6250.044184664157,9.483464838528867,12.197143557011517,4399
Minnesota,524,101270.0,1549.0,5.2934179222839015,15.354877081681206,534
Mississippi,524,81191.0,1478.0,4.499449944994501,16.25962596259626,409
Missouri,524,108721.0,6250.044184664157,4.962498715709441,12.197143557011517,483
Montana,524,20945.0,62.0,3.4934497816593884,13.537117903930133,16
Nebraska,524,40412.0,6250.044184664157,1.1511895625479662,12.197143557011517,90
Nevada,524,53344.0,6250.044184664157,4.966216216216216,12.197143557011517,294
New Hampshire,524,30672.0,308.0,4.105870376654225,10.451306413301662,121
New Jersey,524,298759.0,6250.044184664157,6.595995288574795,12.197143557011517,8960
New Mexico,524,89032.0,760.0,3.8733147870746834,16.263642199871605,181
New York,524,1121543.0,71679.0,7.942628334145462,21.694152968914093,26243
North Carolina,524,178613.0,6250.044184664157,3.7840925317720977,12.197143557011517,530
North Dakota,524,42501.0,104.0,2.3157894736842106,7.298245614035088,33
Ohio,524,184316.0,4218.0,5.674313521028849,18.326381647549532,1306
Oklahoma,524,89857.0,805.0,6.012658227848103,18.196202531645568,266
Oregon,524,72693.0,659.0,4.041720990873533,21.47979139504564,124
Pennsylvania,524,270559.0,6250.044184664157,6.475396977567064,12.197143557011517,3715
Rhode Island,524,85266.0,1187.0,3.701642081825773,11.012153260970406,399
South Carolina,524,73442.0,1152.0,4.3436948554364045,15.637301479571061,320
South Dakota,524,21293.0,247.0,0.985691573926868,7.853736089030208,31
Tennessee,524,243578.0,1299.0,1.6757842254691504,8.995221937538952,242
Texas,524,477118.0,6250.044184664157,2.7519733662675185,12.197143557011517,1025
Utah,524,138688.0,488.0,1.0305794897786789,8.244635918229429,61
Vermont,524,19008.0,6250.044184664157,5.767138193688793,12.197143557011517,53
Virginia,524,129945.0,4622.0,3.6344105272580784,20.687494405156208,812
Washington,524,230680.0,6250.044184664157,5.5223334146936764,12.197143557011517,905
West Virginia,524,59436.0,6250.044184664157,3.930461073318216,12.197143557011517,52
Wisconsin,524,106855.0,1767.0,4.004171011470281,18.42544316996872,384
Wyoming,524,12038.0,60.0,1.0869565217391304,9.316770186335404,7
Alabama,527,125494.0,1228.0,4.0339263549855175,12.701696317749276,390
Alaska,527,26449.0,6250.044184664157,2.6455026455026456,12.197143557011517,10
Arizona,527,128940.0,1514.0,4.854014598540147,13.813868613138686,532
Arkansas,527,65528.0,471.0,2.348545503069122,12.570056044835873,88
California,527,912570.0,6250.044184664157,4.037080441119024,12.197143557011517,2687
Colorado,527,96772.0,3600.0,4.990967741935483,18.580645161290324,967
Connecticut,527,123569.0,9389.0,8.889158379820516,28.4653165170992,2932
Delaware,527,29296.0,6250.044184664157,3.5207901863947746,12.197143557011517,221
Florida,527,527731.0,7325.0,4.28739281517962,18.312042198945026,1715
Georgia,527,235324.0,5987.0,4.305265741990917,18.371793298146557,1403
Hawaii,527,36262.0,81.0,2.6941362916006337,12.83676703645008,17
Idaho,527,31806.0,206.0,3.0385487528344672,9.342403628117914,67
Illinois,527,416331.0,6250.044184664157,4.401656042583952,12.197143557011517,3349
Indiana,527,135686.0,4389.0,6.278442609135345,18.49401651778189,1490
Iowa,527,71476.0,6250.044184664157,2.1591980121669097,12.197143557011517,252
Kansas,527,49933.0,635.0,2.547957241177332,9.298579587055208,174
Kentucky,527,86447.0,1696.0,4.720496894409939,26.33540372670808,304
Louisiana,527,212157.0,6250.044184664157,7.215838558742082,12.197143557011517,2267
Maine,527,23500.0,198.0,4.545454545454546,14.0625,64
Maryland,527,156028.0,5932.0,5.1182850256865615,18.81144161857043,1614
Massachusetts,527,376537.0,7551.0,6.30676413483966,9.839333880614518,4840
Michigan,527,273486.0,6250.044184664157,9.676385773790454,12.197143557011517,4530
Minnesota,527,106263.0,1612.0,5.171455050973123,14.939759036144581,558
Mississippi,527,81479.0,1512.0,4.489230113030497,16.122840690978887,421
Missouri,527,108898.0,6250.044184664157,4.984360811219856,12.197143557011517,494
Montana,527,21329.0,62.0,3.4934497816593884,13.537117903930133,16
Nebraska,527,42976.0,6250.044184664157,1.1120721611268998,12.197143557011517,90
Nevada,527,56111.0,6250.044184664157,5.072111489223789,12.197143557011517,313
New Hampshire,527,32298.0,309.0,4.350714048488873,10.262371305214216,131
New Jersey,527,305206.0,6250.044184664157,6.634788241373537,12.197143557011517,9116
New Mexico,527,93262.0,789.0,3.997488488907493,16.513185433235662,191
New York,527,1153768.0,72255.0,7.988664813491753,21.690251619526787,26612
North Carolina,527,186362.0,6250.044184664157,3.8057742782152233,12.197143557011517,551
North Dakota,527,43933.0,110.0,2.390710382513661,7.513661202185793,35
Ohio,527,196670.0,4300.0,5.616744735620543,18.14575684685825,1331
Oklahoma,527,95869.0,822.0,6.013363028953228,18.30734966592428,270
Oregon,527,74620.0,662.0,4.018987341772152,20.94936708860759,127
Pennsylvania,527,277107.0,6250.044184664157,6.453210382513661,12.197143557011517,3779
Rhode Island,527,87815.0,1218.0,3.803803803803804,11.083811083811083,418
South Carolina,527,80963.0,1252.0,4.38188819545877,16.624618244589033,330
South Dakota,527,22952.0,253.0,1.0020630710285885,7.456528146183317,34
Tennessee,527,252748.0,1319.0,1.6386782231852657,8.931473456121344,242
Texas,527,489294.0,6250.044184664157,2.7764754909621296,12.197143557011517,1066
Utah,527,143294.0,498.0,1.081435359659184,8.159921350155662,66
Vermont,527,19527.0,6250.044184664157,5.754614549402822,12.197143557011517,53
Virginia,527,137149.0,4717.0,3.5652698741162268,20.33540265563029,827
Washington,527,235835.0,3450.0,5.52356962936308,20.690896005757466,921
West Virginia,527,60997.0,6250.044184664157,3.930461073318216,12.197143557011517,52
Wisconsin,527,111874.0,1806.0,4.004427004728846,18.170842137035926,398
Wyoming,527,12047.0,64.0,1.0719754977029097,9.800918836140886,7
Alabama,530,127421.0,1240.0,3.9741126504196576,12.539184952978056,393
Alaska,530,27364.0,6250.044184664157,2.638522427440633,12.197143557011517,10
Arizona,530,137739.0,1528.0,4.820577390053061,13.7422430074647,536
Arkansas,530,65528.0,471.0,2.268195413758724,11.73978065802592,91
California,530,955664.0,6250.044184664157,4.017751479289942,12.197143557011517,2716
Colorado,530,100610.0,3623.0,4.92818352535147,18.388062731563718,971
Connecticut,530,130192.0,9389.0,8.842462895630922,27.98176074387555,2967
Delaware,530,31039.0,6250.044184664157,3.5207901863947746,12.197143557011517,221
Florida,530,538948.0,7404.0,4.239333924524583,18.238250073898907,1721
Georgia,530,243547.0,5997.0,4.187016081000595,17.858844550327575,1406
Hawaii,530,37270.0,81.0,2.6898734177215187,12.816455696202533,17
Idaho,530,32142.0,207.0,3.0044843049327348,9.282511210762332,67
Illinois,530,429984.0,6250.044184664157,4.381214545735197,12.197143557011517,3406
Indiana,530,140029.0,4389.0,6.250518113238829,18.191992041780647,1508
Iowa,530,74174.0,6250.044184664157,2.2159043398277447,12.197143557011517,265
Kansas,530,52505.0,657.0,2.5032369443245566,9.451877427708244,174
Kentucky,530,86923.0,1757.0,4.720496894409939,27.282608695652176,304
Louisiana,530,215872.0,6250.044184664157,7.234177215189874,12.197143557011517,2286
Maine,530,23528.0,199.0,4.456824512534818,13.857938718662956,64
Maryland,530,159931.0,5955.0,5.044956577776414,18.27415840672661,1644
Massachusetts,530,388389.0,7617.0,6.400318794750169,9.791369403416759,4979
Michigan,530,285678.0,6250.044184664157,9.654105379170023,12.197143557011517,4555
Minnesota,530,111088.0,1657.0,5.128205128205129,14.701446189335465,578
Mississippi,530,81602.0,1531.0,4.52583938532786,16.11409325334175,430
Missouri,530,115546.0,6250.044184664157,4.996027016289234,12.197143557011517,503
Montana,530,21704.0,62.0,3.4934497816593884,13.537117903930133,16
Nebraska,530,45569.0,6250.044184664157,1.1014563700893405,12.197143557011517,90
Nevada,530,58809.0,6250.044184664157,5.065359477124184,12.197143557011517,310
New Hampshire,530,33453.0,313.0,4.330836860957343,10.192119830674047,133
New Jersey,530,312447.0,6250.044184664157,6.670798679677702,12.197143557011517,9256
New Mexico,530,97053.0,789.0,4.112687641373638,16.224552745219,200
New York,530,1182998.0,72715.0,7.9431714843691745,21.680406684655406,26641
North Carolina,530,192135.0,6250.044184664157,3.7756058374615074,12.197143557011517,564
North Dakota,530,44869.0,110.0,2.347417840375587,7.377598926894701,35
Ohio,530,204862.0,4351.0,5.568705618537437,18.06818653710394,1341
Oklahoma,530,95968.0,826.0,5.927217258662018,17.99956417520157,272
Oregon,530,75507.0,670.0,3.934324659231722,20.755885997521684,127
Pennsylvania,530,284383.0,6250.044184664157,6.349788952101302,12.197143557011517,3806
Rhode Island,530,91213.0,1251.0,3.7431257761220498,11.096327833954227,422
South Carolina,530,84457.0,1252.0,4.325101267476806,16.359597543447013,331
South Dakota,530,23894.0,261.0,0.9667330110889965,7.421097526300825,34
Tennessee,530,261869.0,1325.0,1.6216216216216215,8.842175508842177,243
Texas,530,501776.0,6250.044184664157,2.786693158082429,12.197143557011517,1094
Utah,530,146510.0,512.0,1.07182850743881,8.19068948968165,67
Vermont,530,20048.0,6250.044184664157,5.717367853290184,12.197143557011517,53
Virginia,530,143055.0,4756.0,3.4840745816203644,19.75001038162867,839
Washington,530,242989.0,6250.044184664157,5.5118110236220454,12.197143557011517,931
West Virginia,530,62644.0,6250.044184664157,3.9705882352941178,12.197143557011517,54
Wisconsin,530,115382.0,1820.0,3.9142773265485866,17.809961835796067,400
Wyoming,530,12064.0,65.0,1.0574018126888218,9.818731117824774,7
Alabama,533,129444.0,1256.0,3.964974419519873,12.357339630066905,403
Alaska,533,28680.0,6250.044184664157,2.638522427440633,12.197143557011517,10
Arizona,533,150241.0,1537.0,4.761486427128173,13.502591583940964,542
Arkansas,533,69030.0,480.0,2.325006183527084,11.872372000989365,94
California,533,991897.0,6250.044184664157,4.008423603398288,12.197143557011517,2779
Colorado,533,108790.0,3689.0,4.9650384828210665,18.557271492529804,987
Connecticut,533,132508.0,9389.0,8.908633200059233,27.80690063675404,3008
Delaware,533,31928.0,6250.044184664157,3.4272658035034267,12.197143557011517,225
Florida,533,561057.0,7458.0,4.233565955785466,18.198233370748135,1735
Georgia,533,251288.0,6015.0,4.2468090112346335,17.690135874360333,1444
Hawaii,533,37683.0,81.0,2.6813880126182967,12.77602523659306,17
Idaho,533,32142.0,207.0,3.0973451327433628,9.15929203539823,70
Illinois,533,442425.0,6250.044184664157,4.378093080359968,12.197143557011517,3459
Indiana,533,146688.0,4389.0,6.253299224428472,17.82190278962115,1540
Iowa,533,77792.0,6250.044184664157,2.1902529701769984,12.197143557011517,271
Kansas,533,54109.0,660.0,2.514317642128789,9.219164687805561,180
Kentucky,533,86923.0,1757.0,4.657780440317508,26.31421296989666,311
Louisiana,533,220830.0,6250.044184664157,7.254439729687254,12.197143557011517,2308
Maine,533,23554.0,200.0,4.4459644322845415,13.679890560875512,65
Maryland,533,164780.0,6183.0,5.042998831390643,18.52695292601804,1683
Massachusetts,533,394728.0,7732.0,6.510157783385588,9.854451836557825,5108
Michigan,533,298948.0,6250.044184664157,9.639973082099596,12.197143557011517,4584
Minnesota,533,115781.0,1716.0,5.008899059242308,14.543605390287313,591
Mississippi,533,95885.0,1546.0,4.496588794707463,15.980979946247675,435
Missouri,533,115620.0,6250.044184664157,5.060549374815398,12.197143557011517,514
Montana,533,22572.0,62.0,3.4858387799564268,13.507625272331154,16
Nebraska,533,46239.0,6250.044184664157,1.1656952539550374,12.197143557011517,98
Nevada,533,60084.0,6250.044184664157,5.071521456436932,12.197143557011517,312
New Hampshire,533,34883.0,318.0,4.208860759493672,10.063291139240508,133
New Jersey,533,425933.0,6250.044184664157,6.661626463917378,12.197143557011517,9340
New Mexico,533,102498.0,789.0,4.10337344643914,15.565200236733086,208
New York,533,1204651.0,73143.0,8.007001824628029,21.70061265965495,26988
North Carolina,533,195865.0,6250.044184664157,3.7645672384444153,12.197143557011517,575
North Dakota,533,47014.0,115.0,2.3715415019762847,7.575757575757576,36
Ohio,533,210530.0,4413.0,5.476853533518988,17.810872987044434,1357
Oklahoma,533,95992.0,828.0,5.939735530023848,17.94927379145892,274
Oregon,533,77606.0,673.0,3.956177723676202,20.48082775410834,130
Pennsylvania,533,288858.0,6250.044184664157,6.338179592781883,12.197143557011517,3832
Rhode Island,533,93332.0,1280.0,3.755458515283842,11.179039301310043,430
South Carolina,533,84457.0,1252.0,4.440451745379876,16.06776180698152,346
South Dakota,533,24578.0,263.0,0.9407858328721638,7.277255118981737,34
Tennessee,533,273277.0,1344.0,1.6147709727225938,8.646423057128153,251
Texas,533,525697.0,6250.044184664157,2.754284305264456,12.197143557011517,1117
Utah,533,150585.0,517.0,1.0688462747563658,8.12637535366237,68
Vermont,533,20871.0,6250.044184664157,5.72354211663067,12.197143557011517,53
Virginia,533,150617.0,4777.0,3.3905065815716,19.054646988432392,850
Washington,533,248875.0,6250.044184664157,5.519215044971381,12.197143557011517,945
West Virginia,533,63469.0,6250.044184664157,3.9531478770131767,12.197143557011517,54
Wisconsin,533,118451.0,1846.0,3.925897485121904,17.719331925513533,409
Wyoming,533,12065.0,66.0,1.0463378176382658,9.865470852017935,7
Alabama,536,133218.0,1287.0,4.157110091743119,12.299311926605506,435
Alaska,536,29961.0,6250.044184664157,2.610966057441253,12.197143557011517,10
Arizona,536,122842.0,1564.0,4.788684389911384,13.326516700749831,562
Arkansas,536,70444.0,485.0,2.2814601344860708,11.647454370797307,95
California,536,1033370.0,6250.044184664157,4.0561864239623535,12.197143557011517,2879
Colorado,536,108657.0,3663.0,5.0106662697822095,18.172347075457658,1010
Connecticut,536,138424.0,9389.0,8.857367547257741,27.346867445315,3041
Delaware,536,33291.0,6250.044184664157,3.5157988429016465,12.197143557011517,237
Florida,536,579604.0,7654.0,4.243494024759679,18.257281206020558,1779
Georgia,536,262179.0,6130.0,4.289313938838621,17.55239949604856,1498
Hawaii,536,37939.0,81.0,2.677165354330709,12.755905511811026,17
Idaho,536,32705.0,210.0,3.009158307893589,9.158307893589184,69
Illinois,536,471691.0,6250.044184664157,4.33745678804158,12.197143557011517,3601
Indiana,536,150510.0,6250.044184664157,6.2800971066979745,12.197143557011517,1578
Iowa,536,81288.0,6250.044184664157,2.2382280049566297,12.197143557011517,289
Kansas,536,54109.0,660.0,2.541436464088398,9.116022099447514,184
Kentucky,536,104024.0,1767.0,4.684079964978841,25.784328031519042,321
Louisiana,536,228012.0,6250.044184664157,7.322932917316692,12.197143557011517,2347
Maine,536,23569.0,202.0,4.400812457684496,13.676371022342586,65
Maryland,536,169503.0,6287.0,5.155456387070256,18.45806053844573,1756
Massachusetts,536,401496.0,7842.0,6.480361014470831,9.885040084707306,5141
Michigan,536,307890.0,6250.044184664157,9.733241706753297,12.197143557011517,4674
Minnesota,536,120834.0,1799.0,4.9143588922682895,14.398911477509206,614
Mississippi,536,97692.0,1582.0,4.612434396447315,15.966895438029876,457
Missouri,536,121296.0,6250.044184664157,5.151426623819262,12.197143557011517,529
Montana,536,23035.0,63.0,3.470715835140998,13.66594360086768,16
Nebraska,536,47943.0,6250.044184664157,1.1720581340834506,12.197143557011517,100
Nevada,536,64075.0,6250.044184664157,5.084745762711863,12.197143557011517,321
New Hampshire,536,35561.0,318.0,4.384069157147268,9.817845013893177,142
New Jersey,536,433060.0,6250.044184664157,6.7635558520263706,12.197143557011517,9531
New Mexico,536,106721.0,886.0,4.2018419033000765,16.999232540291633,219
New York,536,1225113.0,73143.0,8.060623070446253,21.608933926171023,27284
North Carolina,536,202244.0,6250.044184664157,3.840737421584944,12.197143557011517,600
North Dakota,536,47832.0,122.0,2.41884150222788,7.765754296626352,38
Ohio,536,217731.0,4539.0,5.687128712871287,17.976237623762373,1436
Oklahoma,536,96111.0,828.0,5.874894336432798,17.49788672865596,278
Oregon,536,77606.0,673.0,3.8713519952352593,20.04169148302561,130
Pennsylvania,536,295980.0,6250.044184664157,6.3839504159191,12.197143557011517,3914
Rhode Island,536,95239.0,1307.0,3.822972274840709,11.253659376614433,444
South Carolina,536,93140.0,1338.0,4.478365081367478,16.87902106723855,355
South Dakota,536,25197.0,271.0,1.0647010647010646,7.398307398307399,39
Tennessee,536,283824.0,1363.0,1.651045869281857,8.460058345229967,266
Texas,536,525697.0,6250.044184664157,2.765977988028576,12.197143557011517,1146
Utah,536,153485.0,535.0,1.1349502487562189,8.317786069651742,73
Vermont,536,21262.0,6250.044184664157,5.717367853290184,12.197143557011517,53
Virginia,536,155329.0,4929.0,3.4573643410852712,19.1046511627907,892
Washington,536,252108.0,6250.044184664157,5.551067512983266,12.197143557011517,962
West Virginia,536,65069.0,6250.044184664157,4.208998548621191,12.197143557011517,58
Wisconsin,536,123359.0,1877.0,3.93930826500801,17.689190462727357,418
Wyoming,536,15059.0,67.0,1.037037037037037,9.925925925925926,7
Alabama,539,136372.0,1317.0,4.205607476635514,12.30841121495327,450
Alaska,539,30649.0,6250.044184664157,2.610966057441253,12.197143557011517,10
Arizona,539,127750.0,1590.0,4.870661427635888,13.015717092337914,595
Arkansas,539,73215.0,497.0,2.289896128423041,11.732766761095373,97
California,539,1065592.0,6250.044184664157,4.061924778153246,12.197143557011517,2957
Colorado,539,111250.0,3695.0,5.186813186813186,18.046398046398046,1062
Connecticut,539,142943.0,9389.0,8.965715105436809,26.93731171998279,3125
Delaware,539,34753.0,6250.044184664157,3.552934407364788,12.197143557011517,247
Florida,539,594763.0,7835.0,4.308759020800904,18.477901985755388,1827
Georgia,539,273904.0,6259.0,4.282044768114715,17.667315889011203,1517
Hawaii,539,38365.0,81.0,2.664576802507837,12.695924764890282,17
Idaho,539,33128.0,214.0,3.009158307893589,9.332751853467073,69
Illinois,539,489359.0,6250.044184664157,4.477294731622076,12.197143557011517,3792
Indiana,539,154083.0,4389.0,6.355749224669258,17.230008244023082,1619
Iowa,539,85719.0,6250.044184664157,2.3026563323049136,12.197143557011517,306
Kansas,539,57628.0,704.0,2.5006650704974733,9.364192604416068,188
Kentucky,539,110634.0,1825.0,4.684079964978841,26.630672698088432,321
Louisiana,539,237904.0,6250.044184664157,7.2898169126201715,12.197143557011517,2381
Maine,539,23607.0,204.0,4.356435643564357,13.465346534653465,66
Maryland,539,173574.0,6404.0,5.196483971044468,18.395955417672067,1809
Massachusetts,539,410032.0,8032.0,6.602730536541735,9.978011602916881,5315
Michigan,539,308260.0,6250.044184664157,9.741480853877787,12.197143557011517,4714
Minnesota,539,122035.0,1851.0,4.939227374777425,14.329952775412247,638
Mississippi,539,100048.0,1616.0,4.608523290386521,16.015857284440038,465
Missouri,539,124142.0,6250.044184664157,5.2960399846213,12.197143557011517,551
Montana,539,23852.0,63.0,3.463203463203463,13.636363636363635,16
Nebraska,539,49725.0,6250.044184664157,1.1557450628366248,12.197143557011517,103
Nevada,539,66672.0,6250.044184664157,5.111179740580607,12.197143557011517,331
New Hampshire,539,37216.0,319.0,4.546832373446499,9.669596847529554,150
New Jersey,539,441450.0,6250.044184664157,6.862107940096072,12.197143557011517,9714
New Mexico,539,110289.0,886.0,4.306487695749442,16.517524235645038,231
New York,539,1258907.0,73963.0,8.065789744056406,21.71161359826925,27477
North Carolina,539,210457.0,6250.044184664157,3.8221624266144816,12.197143557011517,625
North Dakota,539,48945.0,127.0,2.428658166363084,7.710989678202792,40
Ohio,539,225854.0,4618.0,5.7657167295206255,17.954200847556468,1483
Oklahoma,539,109127.0,848.0,5.722519555372582,17.45574310415809,278
Oregon,539,83987.0,678.0,3.922716627634661,19.847775175644028,134
Pennsylvania,539,302869.0,6250.044184664157,6.592486433390768,12.197143557011517,4094
Rhode Island,539,97922.0,1328.0,3.903675538656527,11.22095479509928,462
South Carolina,539,93140.0,1338.0,4.5080946450809485,16.662515566625153,362
South Dakota,539,25844.0,281.0,1.045016077170418,7.529474812433013,39
Tennessee,539,292917.0,1388.0,1.6676847892486255,8.478924862553452,273
Texas,539,587431.0,6250.044184664157,2.724314272431428,12.197143557011517,1172
Utah,539,156786.0,553.0,1.1329305135951662,8.353474320241691,75
Vermont,539,21676.0,6250.044184664157,5.705059203444562,12.197143557011517,53
Virginia,539,161392.0,5080.0,3.469677708816272,18.99349435429597,928
Washington,539,256321.0,6250.044184664157,5.561900411146644,12.197143557011517,974
West Virginia,539,66680.0,6250.044184664157,4.148783977110157,12.197143557011517,58
Wisconsin,539,128013.0,1908.0,3.8616767565584302,17.501375894331314,421
Wyoming,539,15059.0,67.0,1.0174418604651163,9.738372093023257,7
Alabama,542,141985.0,1350.0,4.260877398432574,12.161066570579223,473
Alaska,542,31762.0,6250.044184664157,2.610966057441253,12.197143557011517,10
Arizona,542,134338.0,1636.0,4.92346536215875,12.90831623796749,624
Arkansas,542,75818.0,509.0,2.244617498854787,11.658268437929456,98
California,542,1104651.0,6250.044184664157,4.076344646124668,12.197143557011517,3052
Colorado,542,114519.0,3735.0,5.2116325942988775,17.923985027353872,1086
Connecticut,542,149562.0,10946.0,9.076810286487706,30.865102639296182,3219
Delaware,542,36857.0,6250.044184664157,3.599612349439292,12.197143557011517,260
Florida,542,608837.0,7993.0,4.339273316361953,18.49803286276325,1875
Georgia,542,285881.0,6345.0,4.294410317702977,17.636267615420962,1545
Hawaii,542,38881.0,81.0,2.668759811616954,12.71585557299843,17
Idaho,542,33754.0,212.0,3.0625265844321565,9.017439387494683,72
Illinois,542,512037.0,6250.044184664157,4.466834210855499,12.197143557011517,3928
Indiana,542,160239.0,4389.0,6.317890454074387,16.846428434345373,1646
Iowa,542,89294.0,6250.044184664157,2.3254113345521024,12.197143557011517,318
Kansas,542,57628.0,704.0,2.4529526281635303,9.136924075275797,189
Kentucky,542,117395.0,1835.0,4.539792387543253,25.397923875432525,328
Louisiana,542,247588.0,6250.044184664157,7.217295231269968,12.197143557011517,2417
Maine,542,23657.0,207.0,4.4089456869009584,13.226837060702875,69
Maryland,542,178454.0,6553.0,5.197337269866028,18.25195666100326,1866
Massachusetts,542,410032.0,8032.0,6.670560463361808,9.773429704801536,5482
Michigan,542,335883.0,6250.044184664157,9.654713404057924,12.197143557011517,4787
Minnesota,542,128752.0,1915.0,5.001860811313732,14.253814663193152,672
Mississippi,542,105326.0,1667.0,4.5788419345607165,15.901936468568158,480
Missouri,542,127110.0,6250.044184664157,5.342646781196904,12.197143557011517,566
Montana,542,24549.0,63.0,3.463203463203463,13.636363636363635,16
Nebraska,542,53341.0,6250.044184664157,1.1123110151187905,12.197143557011517,103
Nevada,542,69484.0,6250.044184664157,5.119926199261992,12.197143557011517,333
New Hampshire,542,39175.0,326.0,4.46481371969249,9.639266706091073,151
New Jersey,542,451696.0,6250.044184664157,6.969671487834959,12.197143557011517,9946
New Mexico,542,115011.0,886.0,4.397601308377249,16.10030892240596,242
New York,542,1298757.0,74433.0,8.057402543645114,21.697356952756294,27641
North Carolina,542,219268.0,6250.044184664157,3.7776991984912778,12.197143557011517,641
North Dakota,542,50246.0,129.0,2.336448598130841,7.535046728971963,40
Ohio,542,233352.0,4718.0,5.820085745722199,17.900368023674925,1534
Oklahoma,542,112183.0,858.0,5.722345355631673,17.287930687084426,284
Oregon,542,84050.0,685.0,3.9379131934463927,19.689565967231964,137
Pennsylvania,542,311195.0,6250.044184664157,6.795024166072419,12.197143557011517,4288
Rhode Island,542,101601.0,1351.0,3.894806924101198,11.243342210386153,468
South Carolina,542,102535.0,1338.0,4.530467700573942,16.338991329832698,371
South Dakota,542,26473.0,290.0,1.1339662447257384,7.647679324894514,43
Tennessee,542,302317.0,1435.0,1.7186657883705612,8.593328941852805,287
Texas,542,623284.0,6250.044184664157,2.776528776978417,12.197143557011517,1235
Utah,542,160119.0,558.0,1.1112757445547488,8.267891539487332,75
Vermont,542,22505.0,6250.044184664157,5.686695278969957,12.197143557011517,53
Virginia,542,166830.0,5211.0,3.4372415776795022,18.73584295113796,956
Washington,542,261080.0,6250.044184664157,5.530861419006358,12.197143557011517,983
West Virginia,542,68713.0,6250.044184664157,4.204625087596356,12.197143557011517,60
Wisconsin,542,133873.0,1939.0,3.8492239467849214,17.197339246119736,434
Wyoming,542,15430.0,67.0,0.9985734664764622,9.557774607703283,7
Alabama,545,146063.0,1377.0,4.246900553943552,12.10762331838565,483
Alaska,545,32418.0,6250.044184664157,2.5773195876288657,12.197143557011517,10
Arizona,545,142001.0,1629.0,4.943427746981548,12.36995975396765,651
Arkansas,545,81529.0,520.0,2.1958323997311227,11.651355590410038,98
California,545,1133906.0,6250.044184664157,4.089030289596182,12.197143557011517,3136
Colorado,545,118030.0,3789.0,5.416352675207233,17.84570459683497,1150
Connecticut,545,155908.0,10946.0,9.103505611750032,30.33393376749342,3285
Delaware,545,38278.0,6250.044184664157,3.6755730367557296,12.197143557011517,271
Florida,545,608837.0,7993.0,4.343196338755721,18.109112329511984,1917
Georgia,545,301874.0,6438.0,4.3185032089633415,17.50788643533123,1588
Hawaii,545,38776.0,81.0,2.664576802507837,12.695924764890282,17
Idaho,545,34745.0,212.0,3.0625265844321565,9.017439387494683,72
Illinois,545,538602.0,6250.044184664157,4.491584503535504,12.197143557011517,4059
